排名, 书名, 作者, 翻译者, 封面, 出版社时间, 出版社, 现价, 定价,折扣, 大类型, 子类型, 开本, 纸张, 包装, 是否套装,ISBN , 编辑推荐 ,评论数量 , 评论标签
122,岛上书店（李现推荐，每个人的生命中，都有无比艰难的那一年，将人生变得美好而辽阔。加·泽文感动读者的治愈小说！）,"['(美)加·泽文 ', '；读客文化 出品']",None,http://img3m9.ddimg.cn/74/1/23685329-1_w_49.jpg,2015年05月 ,江苏文艺出版社,27.70,35.00,7.92,小说,情感小说,32开,胶版纸,平装-胶订,否,9787539971810,"◆《岛上书店》是一本现象级全球畅销书。
◆每个人的生命中，都有无比艰难的那一年，将人生变得美好而辽阔。
◆《岛上书店》写的是书店老板的一生，但真正讲述的，是全人类的阅读、生活和爱。
◆《岛上书店》是一本关于全世界所有书的书，写给全世界所有真正爱书的人。
◆席卷《出版人周刊》《纽约时报》《华盛顿邮报》《图书馆日报》各大榜单！
◆一年之内，畅销美国、英国、德国、法国、荷兰、西班牙、意大利、丹麦、芬兰、挪威、瑞典、冰岛、波兰、加拿大、土耳其、以色列、巴西、日本、韩国等30国！
◆没有谁是一座孤岛，每本书都是一个世界。《岛上书店》讲述了一段《查令十字街84号》之后不曾再有的书缘情缘。
◆一个失去了一切的人，如何重新找到牵挂，书，爱情，宴会和欢笑，以及一切美好生活。
◆《岛上书店》充满惊喜与感动，关于生命的转变、人生的第二次机会，以及我们为何而读、为何而爱的无法抗拒的理由。 
推荐您购买读客其他畅销书：
注：江苏凤凰文艺出版社原名江苏文艺出版社，现居于凤凰出版传媒集团旗下，2010年4月1日起采用现名。
 ",1320055,"['装帧精美（4906）', '经典必读（4740）', '温情感人（4103）', '引人入胜（3388）', '情节曲折（2897）']"
123,人生（茅盾文学奖得主路遥代表作，全新精装版）,"['路遥 ', ' ， 新经典 出品']",None,http://img3m3.ddimg.cn/73/19/28504153-1_w_3.jpg,2020年02月 ,北京十月文艺出版社,30.00,45.00,6.67,小说,社会小说,32开,胶版纸,精装,否,9787530217061,"★ 茅盾文学奖得主路遥代表作，影响万千读者的文学经典。
★《人生》写出了每个年轻人的困境、期待与追求。
★《人生》在有限生命中不懈追寻的激情，在每个人的心底激起回响；《人生》大地般宽广的气质，给予对生活失望的人莫大的安慰与力量。
★封面由知名设计师精心设计，内外双封，精装典藏。
★ 我第·一次高考失败后，在杂志社打包和踩三轮车。有一次到义乌出差，我在火车站买了《人生》这本书，看了之后我觉得我必须再考一次。可我第二年再考，考得更糟。第三年再考，终于考上了。这本书对我影响挺大的，我特别感谢路遥，我是真喜欢这本书。——马云（阿里巴巴集团创始人）
★《人生》写出了大家心灵中ZUI焦灼的那部分。《人生》主人公们的情感与精神历程，不仅仅是他们的苦恼或欢乐，而是人的共同情感。——陈忠实（知名作家，茅盾文学奖获得者）
★ 我想用“文学”这两个字去命名路遥的劳动是太过轻佻了，那其实是如同“人生”一样艰辛的跋涉。——王安忆（知名作家，茅盾文学奖获得者）
★《人生》给了我非常大的影响。路遥对我来说是一个启蒙者，他让我有了怀疑精神，对这个深信不疑的世界，开始懂得一点怀疑。——贾樟柯（知名导演）
★ 我阅读《人生》时泪不能尽。《人生》探讨了情感归宿问题，也就是什么样的东西可以接纳我们的全部，还有智慧问题，也就是我们的人生应该在怎样的意义上得到教训，得到警告，得到告诫。——格非（茅盾文学奖获得者，清华大学中文系教授）
★《人生》不断搏斗的精神是能够励志大家的，就是不管生活如何压倒我们，我们仍然要不断地爬起，虽然背后是深深的宿命，但是我们在有限的生命里面还要不断地去追寻。——梁鸿（中国人民大学文学院教授）
★ 阅读《人生》不仅是生理的需要，不仅是励志的需要，不仅是成功学的需要，同时是内在精神的需要。——杨庆祥（中国人民大学文学院副教授、副院长）
★《人生》真是中国当代文学里ZUI有预见性的伟大小说。主人公面临的难题每天都在上演。——90后读者
★ 当你在孤独绝望时读到《人生》，你会发现，这本书能给你以莫大的力量，让你重新启航！——读者
 ",428629,"['经典必读（3679）', '装帧精美（3167）', '温情感人（2506）', '情节曲折（2002）', '引人入胜（1960）']"
124,走遍中国 图说天下 寻梦之旅,['霍晨昕'],None,http://img3m8.ddimg.cn/34/15/26510848-1_w_1691636310.jpg,2019年02月 ,四川人民出版社,26.30,29.90,8.8,旅游/地图,国内自助旅游指南,16开,轻型纸,平装-胶订,否,9787220109201,"北京、天津，老祖先留下的经典中的经典；中原，有它传承的文明之歌；东北，是一片神奇的黑土地；塞外，既有大漠黄沙，又有全球这一纬度上仅有的江南天堂般的草原；青藏高原，那纯粹的阳光伴着圣洁的歌谣，传承到每个到过、期待过它的人的心间；西南，不仅有梦想中的香格里拉，也有许多赛过江南的珍珠粒粒；海边，自有沙滩、阳光的温暖；而香港、澳门、台湾，让你带着无限的期许与顾盼，一睹那些带着历史的印记却鲜活依然的所在。
 ",610969,"['旅行必备（361）', '装帧精美（350）', '图片精美（316）', '实用（288）', '内容丰富（265）', '内容全面（236）', '携带方便（227）', '受益匪浅（190）', '强烈推荐（186）']"
125,三毛全集02：撒哈拉的故事,"['三毛 ', '，新经典 出品']",None,http://img3m4.ddimg.cn/91/33/24242914-1_w_6.jpg,2017年04月 ,北京十月文艺出版社,24.10,35.00,6.89,文学,中国现当代随笔,32开,胶版纸,平装-胶订,否,9787530214787,"  她以一支笔坚持看守个人文字上的简单和朴素；从遥远的撒哈拉到敦煌戈壁，她不随波逐流，也不诠释人生，只做生活的见证者；她是我们心中浪漫、洒脱、真性情的永远的三毛，永恒的传奇。在三毛的内心深处，撒哈拉沙漠是梦中情人，是不能解释的，属于前世回忆似的乡愁，莫名其妙，她毫无保留地把自己交给了那一片陌生的大地；搁笔十年后，她首次以“三毛”的笔名，写下十余篇脍炙人口的散文，造就了流浪文学的经典之作，畅销三十余年热度不减，并唤起了无数人心中的撒哈拉之梦。
 ",436701,"['装帧精美（2638）', '经典必读（2621）', '引人入胜（1792）', '优美隽永（1480）']"
126,手不是用来打人的（儿童好品德系列，全5册）孩子多读就见效的习惯养成书，缓解新手爸妈育儿焦虑，王志庚、孙莉莉、朱爱朝推荐,['（美）伊丽莎白·弗迪克'],None,http://img3m7.ddimg.cn/36/32/25284537-1_w_1689566292.jpg,2018年04月 ,贵州教育出版社,36.50,99.00,3.69,童书,绘本/图画书,12开,胶版纸,平装-胶订,是,9787545600599,"手用来打人，还是用来帮助人？语言用来伤人，还是用来让彼此高兴？
扯宠物的尾巴，宠物就会受到伤害；不及时清洁身体，细菌就会侵害孩子。
大喊大叫，不光伤人的耳朵，还伤人的心……
童年如白纸，小小的道理，细微的行为纠正，都有其终生受益的用处。

◆美国国家育儿中心专业认证；
◆美国著名父母杂志《创意儿童》卓越童书奖、奖；
◆《读书吧，美国！》杂志精选图书奖；
◆iParenting Media受欢迎奖；
◆美国中西部独立出版商协会优质童书奖；
◆美国玩具博士Dr.Toy儿童产品奖、十佳社会责任产品奖；
◆美国奥本海姆玩具组合白金奖、金印奖、特别奖；
◆美国防止虐待动物协会ASPCA亨利·伯格童书奖。

1.孩子一读就见效的习惯养成书，帮助孩子从容、自信成长，缓解新手爸妈育儿焦虑，大陆畅销350万册。

2.五大主题，帮助孩子建立规则，修正行为，学会表达，讲究卫生，关爱动物，养成终身受益的好习惯、好品德。
显示全部信息",502929,"['孩子喜欢（1375）', '整体感觉不错（1284）', '性价比很高（1019）', '无异味（826）', '外观精致（701）', '包装不错哦（696）', '有异味（358）', '包装一般（147）']"
127,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,[]
128,夏天、烟火和我的尸体（张震、田燚推荐。乙一16岁惊世成名作，高口碑暗黑杰作，获第6届JUMP小说大奖）,"['（日）乙一 ', '， 新经典 出品']",None,http://img3m6.ddimg.cn/28/30/27941986-1_w_9.jpg,2019年09月 ,南海出版公司,22.50,45.00,5,小说,外国小说,32开,轻型纸,精装,否,9787544296274,"★ 乙一惊世成名作，16岁写成，轰动文坛。
★ 九岁那年夏天，我看着我的尸体漫山遍野奔跑。
★ 一部书写天真与恶的暗黑杰作。这个盛夏的故事，让人冷到骨子里。
★ 获第6届JUMP小说大奖， 江户川乱步奖、日本推理作家协会奖、山本周五郎奖得主盛赞。
★《夏天、烟火和我的尸体》是我在《嫌疑人X的献身》之后读过的zu_i好的日本小说。——读者
★《夏天、烟火和我的尸体》是一部奇异zhuo绝的作品，我16岁的时候絶对写不出来。——我孙子武丸（日本本格推理10佳得主）
★《夏天、烟火和我的尸体》与《在黑暗中等》并称为乙一两大杰作，一部冷彻骨髓，一部暖到心底。
★ 乙一的作品风格强烈而独特，写尽人性丑恶，让人不寒而栗，又会在淡淡的凄凉中，透露一丝温情与希望。——凤凰网
★ 絶版多年后推出的新译本，知名设计师设计封面，精装典藏。
 ",312526,"['装帧精美（494）', '引人入胜（413）', '情节曲折（362）', '经典必读（323）', '温情感人（209）']"
129,安徒生童话（小学语文“快乐读书吧”·三年级上阅读，叶君健先生翻译）,"['［丹］安徒生\u3000', ' ，叶君健\u3000译']", ，叶君健　,http://img3m2.ddimg.cn/39/28/23696382-1_w_13.jpg,2015年05月 ,安徽教育出版社,9.20,20.00,4.6,中小学用书,小学阅读,大32开,轻型纸,平装-胶订,否,9787533673253,"       ★助力语文课内外阅读。
★世界童话史上划时代的作品，丹麦文学皇冠上的明珠。
★现代童话之父安徒生颇有影响力的作品。
    ",227679,"['对孩子有帮助（674）', '孩子喜欢（631）', '实用（481）', '内容详细（336）', '图文并茂（317）', '内容全面（316）', '同步辅导（257）']"
130,半小时漫画经济学：生活常识篇+金融危机篇（共2册）（用特别有趣的方式，讲清楚特别艰深的经济学原理。漫画科普开创者二混子新作！）新老版随机发货,"['陈磊·半小时漫画团队 ', '；读客文化 出品']",None,http://img3m3.ddimg.cn/38/24/27948233-1_w_6.jpg,2019年10月 ,海南出版社,80.60,101.90,7.91,经济,经济通俗读物,32开,胶版纸,平装-胶订,是,27948233,"◆全网700万粉丝的漫画式科普开创者陈磊（笔名：二混子）全新作品，继《半小时漫画中国史》《半小时漫画唐诗》后推出的又一科普大作！
◆用特别有趣的方式，讲清楚特别艰深的经济学原理！
◆《半小时漫画经济学：生活常识篇》通过手绘漫画和段子，深入浅出地将经济学与我们在现实生活中安身立命的问题结合了起来：亚当·斯密“看不见的手”、特沃斯基和卡尼曼“损失规避”、庞氏骗局、托奥斯基“价格锚点”、理查德·塞勒心理账户……  
◆《半小时漫画经济学2：金融危机篇》通过著名的金融危机事件，理清各种经济学知识：金融不稳定假说、对冲性融资、信贷扩张、通货膨胀、去杠杆……
◆历史科普作品《半小时漫画中国史》系列和《半小时漫画世界史》《半小时漫画唐诗》印量突破400万，作品霸榜多个电商平台历史图书销售总榜！
推荐您购买读客其他畅销书：
 ",99644,"['通俗易懂（610）', '观点独特（331）', '纸质好（318）', '性价比很高 （251）', '实用（232）', '印刷很正（215）', '可操作性强（128）', '纸质一般（88）', '折痕变形（84）']"
131,学会爱自己（全3辑 套装共14册 ）防性侵，安全意识、行为习惯培养绘本,['珊蒂克雷文，茱蒂柏斯玛等'],None,http://img3m6.ddimg.cn/89/8/23851466-1_w_48.jpg,2016年02月 ,青岛出版社,96.00,192.00,5,童书,绘本/图画书,16开,胶版纸,平装-胶订,是,9787555246268," 对那些离开父母的视线、进入校园学习的孩子们来说，这是一套非常有帮助的教科书。可以让孩子： 
  ①学会保护自己：远离性侵、诱拐，注意安全。
  ②正确的认识自己：肯定自己的优点，接受自己的缺点，做更好的自己。
  ③学会与人相处：拒绝校园暴力，更好地融入集体。
  ④学会管理自己：正确表达自己的情绪，懂得管理欲望，养成良好习惯。
“学会爱自己”是这套书要教会孩子们的，“学会爱孩子”是每一位成年人可以从这套书中懂得的道理。
 5本书中提供了“写给家长的话”或者建议页，使家长和孩子得到更加实用和专业的建议指导。
更多功能性绘本：
学会保护自己
儿童情绪管理
 ",404877,"['孩子喜欢（1336）', '整体感觉不错（1072）', '性价比很高（830）', '外观精致（663）', '包装不错哦（640）', '无异味（571）', '包装一般（152）', '有异味（111）']"
132,简爱（英国女作家夏洛蒂·勃朗特的长篇小说，翻译家宋兆霖未删节全译本）,"['（英）夏洛蒂勃朗特\u3000', '，宋兆霖\u3000译']",，宋兆霖　,http://img3m5.ddimg.cn/91/23/23752765-1_w_14.jpg,2015年08月 ,作家出版社,13.40,29.80,4.5,小说,世界名著,32开,胶版纸,平装-胶订,否,9787506379786,"《简·爱》是夏洛蒂的成名作，也是她的代表作。它通过一个孤女坎坷不平的人生道路，成功地塑造了一个不安现状、不甘受辱、自尊自爱、自立自强、敢于抗争、敢于追求的女性形象，它反映了一个平凡心灵的坦诚倾诉、呼号和责难，一个小写的人对成为一个大写的人的渴望、追求和憧憬。在今天看来，这样一个故事，这样一个主人公，也许并无太多新颖独特之处。可是，在将近150 年前，在维多利亚时代的英国，社会上贵族富豪踌躇满志，神甫教士“神恩”浩荡，等级森严，习俗累累，金钱至上，男权至上，文学作品中则绅士淑女济济一堂，欢宴舞会连篇累牍。突然间，在那众多美丽英俊的男女主人公中，钻出了一个无财无貌的小女人，观念新颖独特，个性坚毅倔强，居然还敢批评宗教事业，嘲笑社会风习，藐视地位财力，主张男女平等，而且感情真挚，直率坦诚，难怪《简·爱》一经问世，社会上就引起轰动，文学界就争相评论了。赞许者大呼“独特”“新颖”“真实”“感人”，诋毁者大骂“低级”“粗野”。然而，一百多年来，《简·爱》所以能经久盛行不衰，简·爱所以能一直活在人们中间，也许还在于这本书的主旨是告诉人们：一个小人物，依靠自己的正直品德和聪明才智，只要坚忍不拔地艰苦奋斗，勇往直前，是有可能冲破重重险阻，达到自己的目的的。 
 ",299193,"['经典必读（1672）', '装帧精美（1223）', '温情感人（903）', '引人入胜（900）', '情节曲折（816）']"
133,爷爷的爷爷哪里来：人类起源的演化过程 快乐读书吧四年级下册课外课外阅读 中小学生课外阅读指导丛书无障碍阅读彩插励志版 13万多读者热评,['贾兰坡'],None,http://img3m8.ddimg.cn/78/16/24040248-1_w_34.jpg,2021年06月 ,南方出版社,10.30,22.80,4.52,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787550169876,"时常听家长说起孩子不愿意读名著。想过为什么吗？编者认为一是没有选到好书，翻译、编译差，字体小，错字多，无插图、枯燥乏味...... 二是孩子读不懂，没有人帮他们扫除阅读上的字词障碍、理解障碍，并和孩子互动讨论，帮孩子解答疑难。
本套丛书是专为中小学生编著，着重关注“素质成长”的励志版名著。所有的编排都是从阅读兴趣入手，就是为了让孩子愿意看，并能够很快地读进去。
每一部经典名著都是很好的教科书，本套丛书是专为中小学生编著，特别关注每一本名著中所传递的宝贵人生经验和成长智慧。邀请名师引导阅读，精心批注，解决如何读、如何练、如何考的问题。针对每本书做一个“阅读规划”，对学生自主或课堂阅读进行引导。zui终使学生了解并学习所阅读图书的情感与价值观，达到在阅读的过程中获得感悟、学习文学知识、积累写作素材，做到读有所得。
 ",153200,"['对孩子有帮助（480）', '孩子喜欢（406）', '实用（341）', '图文并茂（253）', '内容详细（249）', '内容全面（248）', '同步辅导（227）']"
134,月亮与六便士（精装典藏版，未删节全译+详细详注+12幅高更画作+14幅毛姆照片）,"['〔英〕毛姆 ', ' ；苏福忠 译']", ；苏福忠 ,http://img3m3.ddimg.cn/51/10/27874293-1_w_9.jpg,2019年06月 ,时代文艺出版社,20.30,45.00,4.52,小说,世界名著,32开,纯质纸,精装,否,9787538760590,"村上春树连读两遍的“魔书”？张爱玲、余华、高晓松深深折服于毛姆的魅力？
事实证明，它绝不只是一本单纯讲理想与现实的书。
◎天才的一生&普罗大众的人生缩影 ——你的人生，由你做主
  这里有人群中格格不入的异乡人，有潦倒不堪却一味追求理想的“天才疯子”，有伪善虚荣的精致利己主义者，有一味不求回报的老好人，有为爱执迷不悔、走向灭亡的痴情人，有背叛爱人的内心流亡者。   
  这里有你我生活中真实的缩影与写照。
◎“高颜值”典藏本，适合阅读，更值得收藏——读懂《月亮与六便士》的几大必经步骤
◆前提：必看高更与毛姆的画
    ·选取《月亮与六便士》原型高更的14幅名画，并对图画进行解析。在高更的画作中，《月亮与六便士》中描绘的塔希提风光将尽收眼底，作品涉及的人文风貌将一览无余。
     ·特增加毛姆成长历程照片，还原大师真实生活画面，离《月亮与六便士》更近一步。
◆好译本的重要性
    本书由实力译者苏福忠翻译，“我”的冷眼嘲讽、“查尔斯”的桀骜不驯等被毫无二致地表露出来，作品极大限度地还原了英国的人文风貌、风俗习惯。身在异乡，却仿佛身临其境。
◆ 吃透一本书，少不了“前言 详尽注释”
  前言专门解读高更与毛姆的生平经历，对原型越了解，对作品越深入。注释涵盖地理名词、风俗习惯、人名扩展、历史常识，一本书的厚度涵盖多本书的知识点，带你告别读不懂的尴尬。
◆亮眼装帧，颜控必入
 ·精装双封典藏版。内封：高档树签纸 烫金；外封：覆精致触感膜；内文：护眼纯质纸。打造视觉和触觉的双重盛宴。
 ",130516,"['装帧精美（638）', '经典必读（553）', '引人入胜（337）', '温情感人（301）', '情节曲折（273）']"
135,米小圈上学记二年级（套装共4册）,['北猫'],None,http://img3m3.ddimg.cn/87/17/25261323-1_w_19.jpg,2018年04月 ,四川少年儿童出版社,38.00,100.00,3.8,童书,中国儿童文学,24开,轻型纸,平装-胶订,是,25261323," 推荐购买：《可乐的二年级（套装共4册）》

   新年级的米小圈记录了新的故事、新的欢乐——  女魔头同桌换位，新同桌是超级玩家徐豆豆；  植物园里有一个惊天大秘密；  时光机带你体验意想不到的旅行……
  成长中的米小圈带给我们不一样的幽默体验……  《米小圈上学记》，和你分享成长中的秘密……  二年级注音版：好玩的成长日记  幽默的内文插图  有用的日记魔法
     ",488503,"['孩子喜欢（3794）', '情节动人（3035）', '获奖作品（2975）', '引人入胜（2708）', '可读性强（1747）', '大师作品（1461）', '口碑好（1331）']"
136,苏东坡传（林语堂纪念典藏精装版）,"['林语堂 ', ',博集天卷 出品']",None,http://img3m8.ddimg.cn/40/0/25211578-1_w_1708508098.jpg,2018年01月 ,湖南文艺出版社,26.00,52.00,5,传记,历史人物,32开,胶版纸,平装-胶订,否,9787540484880,"1. 林语堂指定授权纪念典藏版。

2. 独家拥有完整授权版本。

3. 一代国学大师，屡获诺贝尔文学奖提名的中国作家，华语文坛幽默睿智的一支笔。
 ",1074967,"['评价客观（6430）', '内容丰富（5126）', '素材全面（4980）', '值得收藏（4569）', '值得回味（3934）']"
137,半小时漫画宋词（别光笑！有考点！漫画科普开创者二混子新作！全网粉丝700万！）新老版随机发货,"['陈磊·半小时漫画团队 ', '；读客文化 出品']",None,http://img3m8.ddimg.cn/26/2/28527668-1_w_8.jpg,2020年04月 ,上海文艺出版社,27.40,54.90,5,文学,中国古诗词,32开,纯质纸,平装-胶订,否,9787532174997,"◆《半小时漫画宋词》是全网700万粉丝的知识类公众号群创始人陈磊（笔名：二混子）全新作品，继《半小时漫画唐诗》后推出的又一科普大作！
◆熟读宋词三百首背后的故事，准确理解宋词的原意、深意和诗意。
◆别光笑，有考点！内含29篇初高中必考古诗文的注释 翻译，由原中考命题组组长忍住笑亲自出马撰写！
◆大文豪苏轼的“竹杖芒鞋轻胜马，谁怕？一蓑烟雨任平生”看着乐观旷达，却是在他跌到人生谷底时所写。
◆心怀天下的范仲淹能写出“浊酒一杯家万里，燕然未勒归无计”这样的豪放词，是因为他曾驻守边疆，打过西夏人。
◆词坛偶像柳永的“有三秋桂子、十里荷花”，由于写得太过优美，竟然让金国皇帝动了攻打宋朝的心思。
◆抛开枯燥的讲解，丢掉公式化的赏析，用幽默的方式讲述严肃的知识，让你在哈哈大笑中掌握考试的重点，并重新爱上宋词。
推荐您购买读客其他畅销书：
 ",78000,"['引人入胜（335）', '装帧精美（281）', '经典必读（258）', '优美隽永（208）']"
138,胡桃夹子 小学生儿童文学三四五六年级8-9-10-12岁课外阅读书籍青少年世界名著童话故事书彩图美绘版,['E.T.A.霍夫曼'],None,http://img3m0.ddimg.cn/22/25/28495390-1_w_1702448269.jpg,2019年08月 ,北京日报出版社,9.90,19.80,5,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787547725115,None,160297,"['孩子喜欢（255）', '对孩子有帮助（227）', '图文并茂（190）', '实用（161）', '内容详细（120）', '内容全面（108）', '同步辅导（71）']"
139,沉默的大多数（手稿珍藏版）,"['王小波 ', '，新经典 出品']",None,http://img3m6.ddimg.cn/21/10/24516876-1_w_5.jpg,2017年04月 ,北京十月文艺出版社,27.30,35.00,7.8,文学,中国现当代随笔,32开,轻型纸,精装,否,9787530216590,"★王小波杂文精选集！从话语中，你很少能学到人性，从沉默中却能。假如还想学得更多，那就要继续一声不吭。
★自由理性、特立独行、黑色幽默，二十年来王小波的文字像一面猎猎旌旗感召着一代代年轻人，王小波是书店里永不消失的风景！
★王小波全部作品du家授权！李银河老师亲自校勘全稿。
★王蒙、王朔、李敬泽、章诒和、徐则臣、徐浩峰、麦家、冯唐、柴静，诸多文坛名家倾情推荐，致敬王小波。
 ",246128,"['经典必读（792）', '装帧精美（756）', '引人入胜（519）', '优美隽永（471）']"
140,0-4岁幼儿认知小百科全3册点读版中英双语启蒙早教撕不烂纸板书认识动物水果蔬菜交通工具颜色,['[日]吉田淳子 绘；徐超 译；心喜阅童书 出品'],None,http://img3m1.ddimg.cn/43/31/23417701-1_w_1691403012.jpg,2014年02月 ,长江少年儿童出版社,54.00,119.40,4.53,童书,婴儿读物,24开,胶版纸,平装-胶订,否,9787550735705,"这是一套专门给0-4岁的孩子认知身边事物的小百科。这套书在原出版国日本可是幼儿认知书中的小明星――销售突破100万册，反复重印达35次
那么，如何让孩子更高效的使用这套书呢？
首先，观察封面。每本书的封面都标有这本书中所收录的9至10个认知类别，给孩子读一读，问问孩子想先读哪一种？
第二，利用这套书独有的标签栏。将孩子选中想要先读的那个部分找出来，标签栏有插图和文字两个部分，孩子也可以通过插图自己把喜欢的类别筛选出来。
第三，幼儿简笔画风格的插画，可以让孩子在认知之余，照书学画。
第四，英文部分不要忽略，这套小百科也可以当做字典来查阅哦！
0-4岁幼儿认知小百科·进阶版（全5册） 
 ",549981,"['设计精美（13902）', '无异味（8053）', '实用（6004）', '外观精致（4523）', '口碑好（2484）']"
141,神奇校车·动画版（全10册）,"['乔安娜柯尔 ', ',布鲁斯迪根 绘']",None,http://img3m6.ddimg.cn/87/30/25243206-1_w_1692698429.jpg,2011年04月 ,贵州人民出版社,59.00,118.00,5,童书,科普/百科,20开,胶版纸,平装-胶订,是,9787221091857,"★《神奇校车》是美国国家图书馆给所有学龄前儿童和小学生的课外自然科普读物。 
★美国波士顿球报号角出版社非小说类有价值童书。 
★荣获波士顿环球图书奖。 
★全美书商联盟精选佳童书。 
★荣获美国《教育杂志》非小说类神奇阅读奖。 
★荣获美国纽约时报书评，亚马孙网读者五评论。
★将奇特想象和抽象科学知识融合的科普绘本。

 ",562125,"['通俗易懂（7140）', '趣味性强（6779）', '知识点丰富（5313）', '获奖作品（5008）', '引进版（3648）', '可读性强（2338）', '内容权威（1200）']"
142,人类群星闪耀时（无删减全译本。《一个陌生女人的来信》作者茨威格的传记杰作，14位时代英雄，14个人类命运攸关的历史时刻）,"['〔奥〕斯蒂芬·茨威格 ', '，潘子力 高中甫 译']",，潘子力 高中甫 ,http://img3m5.ddimg.cn/97/21/25215595-1_w_8.jpg,2018年01月 ,时代文艺出版社,12.60,28.00,4.5,传记,历史人物,32开,胶版纸,平装-胶订,否,9787538756043,"◎14位出类拔萃的英雄，扭转人类历史的瞬间
茨威格传记杰作，截取拿破仑、歌德、西塞罗、列宁、威尔逊等伟人一生中具有戏剧性的插曲，选取独特的历史视角，开文学传记新风尚。
◎名家经典译本，德文直译，无删减全译本，增订版
选取德语翻译家潘子力、高中甫的译作，德文直译，无删减全译本，保证了译文的准确性和文学性，并在12篇的基础上，补译了两篇历史特写——《西塞罗之死》和《梦的破灭》，使结构更加完整。
◎规范历史人名、称呼，历史地点，消除阅读障碍
重新勘定书中出现的历史人物姓名、称呼，历史地点等，便于读者理解具体的历史人物和历史事件。
◎大量详细注释，解决阅读疑难
增加大量历史人物、历史事件、历史背景注释，解决阅读过程中的疑难，无障碍轻松阅读。例如：
P26，穆罕默德，即奥斯曼帝国苏丹穆罕默德二世（一四五一年至一四八一年在位），绰号“征服者”。
P51，伊玛目，原意为“站在前列者”“表率”“领袖”等，伊斯兰教做祈祷的主持人。
 ",175380,"['值得收藏（516）', '内容丰富（499）', '值得回味（470）', '素材全面（446）', '评价客观（424）']"
143,局外人（如果你在人群中感到格格不入，一定要读《局外人》！全新精装插图珍藏版！诺奖作品，人生之书，耐人回味。）【读客经典文库】,"['(法)加缪 ', '；读客文化 出品']",None,http://img3m3.ddimg.cn/92/29/26516153-1_w_18.jpg,2019年03月 ,江苏凤凰文艺出版社,22.50,45.00,5,小说,世界名著,32开,轻型纸,精装,否,9787559427434," ◆如果你在人群中感到格格不入，一定要读《局外人》！
◆诺贝尔文学奖得主加缪的代表作！法国存在主义文学代表作，法国荒诞哲学代表作，文学史上的不朽名作！
◆在人类文学史上，《局外人》以其独特的视角展示了世界的荒诞性，成为二十世纪整个西方文坛具有划时代意义的伟大作品。“局外人”也由此成为整个西方文学/哲学中至为经典的人物形象和至为重要的关键词之一。
◆文学史上的经典开头Top10：今天，妈妈死了。也可能是昨天，我不知道。
◆团队倾力打造全新版本，五大必入理由，只为你“这一次终于读懂《局外人》”！
  1.法国巴黎索邦大学文学博士、加缪研究学者原创万字导读。
  2.韩国设计师原创“荒诞感”彩插，生动还原《局外人》经典场景。
  3.新锐留法译者全新译本，展现《局外人》“冷峻”文字风格。
  4.精心收录加缪资料，配合《局外人》及导读阅读：a）1956年美国大学版《局外人》加缪亲笔序言；b）1957年加缪在诺贝尔奖颁奖酒会上的演讲词；c）加缪照片资料。
  5.精装双封面典藏版：经典黑白插画式封面表现人群中的“局外人”；内封烫银工艺，内页芬兰轻型纸，精致便携。
◆世界范围内畅销70余年，迄今为止，《局外人》以700万册销量成为法国头号畅销口袋书！

推荐您购买读客其他畅销书：
 ",248808,"['经典必读（897）', '装帧精美（813）', '引人入胜（578）', '情节曲折（458）', '温情感人（422）']"
144,神奇的逻辑思维游戏书,"['【日】索尼国际教育公司 ', '，阳光博客 出品']",None,http://img3m0.ddimg.cn/37/6/25338790-1_w_1702268036.jpg,2018年10月 ,北京日报出版社,22.50,45.00,5,童书,益智游戏,16开,纯质纸,平装-胶订,否,9787547730676,"★日本索尼国际教育（Sony International Education）为日本5~13岁儿童精心编制的逻辑思维游戏书；
★通过55堂思维游戏课激活孩子逻辑脑，为孩子未来学习编程打下良好基础；
★将生活和逻辑紧密联系在一起，让孩子以简单、科学的方式养成逻辑思维习惯；
★内容易于孩子理解，每道逻辑思维题后都附有详细图解，帮助孩子了解每道题的思维逻辑；
★ 附有相应插图，彩色印刷，让孩子读起来更加亲切、有趣，容易理解较难的知识点；
★硅谷工程师爸爸-憨爸在美国重点推荐
 ",327192,"['适合孩子（1004）', '开发智力（895）', '边玩边学（856）', '内容有趣（776）', '内容丰富（571）', '互动性强（524）', '环保安全（365）']"
