排名, 书名, 作者, 翻译者, 封面, 出版社时间, 出版社, 现价, 定价,折扣, 大类型, 子类型, 开本, 纸张, 包装, 是否套装,ISBN , 编辑推荐 ,评论数量 , 评论标签
11,活着（余华代表作，精装，易烊千玺推荐阅读）,"['余华 ', ' ，新经典 出品']",None,http://img3m3.ddimg.cn/23/25/29311943-1_w_34.jpg,2021年10月 ,北京十月文艺出版社,31.00,45.00,6.89,小说,社会小说,32开,轻型纸,精装,否,9787530221532,"★《活着》讲述了人如何去承受巨大的苦难；讲述了眼泪的宽广和丰富；讲述了绝望的不存在；讲述了人是为了活着本身而活着的，而不是为了活着之外的任何事物而活着。                   
★本书获
-意大利格林扎纳·卡佛文学奖
-意大利朱塞佩·阿切尔比国际文学奖
★同名电影获戛纳国际电影节评审团大奖
★这是一个人和他的命运之间的友情，这是ZUI为感人的友情，因为他们互相感激，同时也互相仇恨；他们谁也无法抛弃对方，同时谁也没有理由抱怨对方。
他们活着时一起走在尘土飞扬的道路上，死去时又一起化作雨水和泥土。
★《活着》里的福贵让我相信：生活是属于每个人自己的感受，不属于任何别人的看法。我想，这可能是写作给予我的酬谢。
  ——余华 
  ",1378242,"['经典必读（4485）', '装帧精美（4281）', '温情感人（2925）', '情节曲折（2554）', '引人入胜（2428）']"
12,钝感力（渡边淳一经典励志大作！央视新闻、《奇葩说》鼎力推荐，马东、蔡康永、杨天真、王俊凯推荐书目。写给易因小事敏感，什么都往心里去的人。),"['渡边淳一', '；李迎跃 译;']",；李迎跃 ,http://img3m9.ddimg.cn/23/12/25201859-1_w_1698985798.jpg,2018年01月 ,青岛出版社,14.70,32.00,4.6,成功/励志,成功/激励,大32开,轻型纸,平装-胶订,否,9787555262800,"◆对眼前的事情钝感一点，不要什么都往心里去。
◆钝感力赢得美好生活的智慧，从容面对生活中的挫折伤痛。
◆钝感力是一种才能，一种能让人们的才华开花结果、发扬光大的力量。
◆钝感力是一种大智若愚的人生态度和人生智慧，拥有钝感的人更容易在竞争激烈的现代社会立足。
       ",862355,"['文笔流畅（492）', '受益匪浅（427）', '实用（394）', '感染力强（368）', '振奋人心（353）', '干货满满（303）', '内容丰富（296）', '仪式感（229）']"
13,翦商：殷周之变与华夏新生（许宏作序；罗翔年度推荐；《南方周末》2022年度十大好书；一部夏商周启示录）,"['李硕 ', '']",None,http://img3m2.ddimg.cn/88/21/29471002-1_w_1690279698.jpg,2022年10月 ,广西师范大学出版社,74.20,99.00,7.5,历史,史学理论,16开,胶版纸,精装,否,9787559852533,"※界碑：从这本书开启中国史的阅读！“李硕中国史”开篇之作
本书带有界碑性质，作者攀爬到了该研究领域的，还将是同类研究和写作绕不过去的作品。
同时，它还设立了一个出发点：凡对古典中国思想、信仰、伦理、心态、风俗，以及军事、政治、制度、规则有兴趣的研究者或普通读者，可以先从这本书开始你的探索。
该部作品还是过往几十年社会承平和财富积累的结晶，让我们在再次进入幽暗的历史通道前，一窥我们这群人何以如此，何以至今。它将予我们鼓励，认识自己，直面未来。
——刘苏里 万圣书园创办人

※数学家的逻辑，文学家的想象
一部好的历史著作，不仅要数学家的逻辑，还要文学家的想象。由此观之，李硕的《翦商》，宏大处堂堂正正，细微处绵绵实实：详述了人祭现象在早期华夏文明的出现和消失，以及为什么“武王克商”不仅仅是一场简单的政权更替，更是华夏文明形成史上的里程碑式的革命。
因此，我愿意以“商周变革”来归纳李硕的洞见：对于华夏文明而言，这场变革比两千年后的唐宋变革的意义更深、更远！
——杨斌 澳门大学历史系教授，西泠印社社员，《海贝与贝币：鲜为人知的全球史》作者

※用考古成果读懂玄奥文献，重构武王伐纣的历史认知
在传统的上古历史叙述中，商周易代的面目是模糊的。对于背后的细节，我们知之甚少。纣王“无道”的表现有哪些？商朝王室的贵族生活是怎样的？商朝人究竟是什么人？他们的日常生活与祭祀之间有何秘密？本书运用大量现代考古发掘的成果，对应甲骨文卜辞及《易经》卦象，将费解的言辞重新释义，为读者揭开了华夏上古历史中重要的一页。

王国维之后，商周革命在中国历史上的重要性已深入人心；而李硕则把这一重要性，形象生动地描画了出来。
——罗新 北京大学历史系教授
显示全部信息",123533,"['品质高端（18）', '内容扎实（13）', '可读性强（13）', '经典权威（13）', '品质不错（10）']"
14,作家榜名著：月亮与六便士（155万读者高分推荐！全新未删节插图珍藏版！满地都是六便士，他却抬头看见了月亮！毛姆小说代表作！）,"['[英] 毛姆 ', '，作家榜经典名', ' 出品，徐淳刚（诗人） 译，大星文化，高更 绘']",None,http://img3m1.ddimg.cn/66/15/24175371-1_w_1707037441.jpg,2017年01月 ,浙江文艺出版社,19.90,39.80,5,小说,世界名著,32开,胶版纸,平装-锁线胶订,否,9787533936020,"《月亮与六便士》中译本众多，为什么百万读者选择作家榜版？6大硬核入手理由——
1、名家名译，译自原版：传奇诗人徐淳刚呕心译作，译自英国Vintage Books出版社1999版《月亮与六便士》！无删节无改编！原汁原味！完整典藏！
2、译文传神，流畅好读：精准的诗意译文，全方位呈现出毛姆刻薄犀利却又情意绵绵的文学特色！引爆读者盛赞惊叹：“原来毛姆的作品这么好看！”
3、名画插图，赏心悦目：特别收录小说主人公原型，法国画家高更经典代表作，包括《自画像》《我们从哪里来？我们是谁？我们到哪里去？》等。
4、全新导读，讲透精髓：足足7000字精彩导读，透彻解析本书的精神内核：“你一生真正的抉择只有一次，你应该被梦想照亮，还是被金钱照亮？”
5、六项荣誉，获奖无数：上市至今靠口碑持续热销！荣获2018-2020当当经典名著销量桂冠（已公证）等多项荣誉。
6、真实口碑，好评如潮：作家榜版《月亮与六便士》，仅在当当网就创下1402370条真实热评（截止2022年9月20日数据）！一直被山寨，从未被超越！
读经典名著，认准作家榜！拒绝仿冒盗版！
 ",1563067,"['经典必读（4995）', '装帧精美（4233）', '引人入胜（2949）', '温情感人（2601）', '情节曲折（2416）']"
15,你当像鸟飞往你的山（中文版销量超200万册，比尔·盖茨年度特别推荐！登顶《纽约时报》畅销榜80+周，这本书比你听说的还要好！）,"['塔拉 · 韦斯特弗 ', ' ， 新经典 出品']",None,http://img3m2.ddimg.cn/0/27/28473192-1_w_22.jpg,2019年11月 ,南海出版公司,35.40,59.00,6,文学,外国随笔,32开,轻型纸,精装,否,9787544276986,"★ 奇迹！一部新人处女作，上市第·一周即登上《纽约时报》图书排行榜，zhi今已累计80周，仍高居No.1，全美销量破百万册，作者被《时代周刊》评为“年度影响力人物”
★17岁前从未上过学的女孩，如何成为剑桥大学博士？我们要背叛多少曾经，才能找到真正的自我！
★ 比尔·盖茨年度荐书 No.1  
★ 美国Amazon年度编辑选书 No.1  
★ Goodreads读者票选超过米歇尔《成为》，获年度图书
★《纽约时报》《华尔街日报》《波士顿环球报》图书排行 No.1 
★《纽约时报》《卫报》《华盛顿邮报》《泰晤士报》《时代周刊》《奥普拉杂志》《经济学人》、美国国家公共广播电台等数十家媒体 年度图书！
一个惊人的故事，真正鼓舞人心。我在阅读她极·端的童年故事时，也开始反思起自己的生活。《你当像鸟飞往你的山》每个人都会喜欢。它甚zhi比你听说的还要好。——比尔·盖茨
你可以用很多说法来称呼这个崭新的自我：转型，蜕变，虚伪，背叛。而我称之为：教育。——塔拉·韦斯特弗
教育意味着获得不同的视角，理解不同的人、经历和历史。如果人们受过教育，他们应该多听，少说，对差异满怀激情，热爱那些不同于他们的想法。——塔拉·韦斯特弗，《福布斯杂志》访谈
  ※英文原版中用特殊字体（斜体）表示语气强调、引用或心理活动的内容，中文版也遵照原文，以特殊字体（仿宋）标记，以示区别。
 ",1658265,"['装帧精美（3486）', '经典必读（3360）', '引人入胜（2630）', '优美隽永（2117）']"
16,生死疲劳（不看不知道，莫言真幽默！全新版本！）,['莫言；读客文化 出品'],None,http://img3m5.ddimg.cn/37/23/29343835-1_w_1697019310.jpg,2022年01月 ,浙江文艺出版社,45.40,69.90,6.5,小说,中国当代小说,32开,轻型纸,平装,否,9787533966102,"◆ 不看不知道，莫言真幽默！在极度痛苦时笑出声来，获得内心深处的解脱。
◆ 莫言：“诺奖的评委主要是因为读完了《生死疲劳》，才把这个奖项授给了我。”
◆ 中国诺贝尔文学奖得主莫言代表作！
◆ 不看不知道，欲哭又想笑。活着不容易，幽默无价宝。——莫言
◆ 不管生活多苦闷，翻开本书都会笑出声来。
◆ 收录全新再版序、莫言漫像、莫言题词，了解本书创作背后的故事！
◆ 特别梳理人物关系图，清晰呈现主要人物关系！
◆ 5幅原创插画，还原本书精华场景！
 ",642788,"['经典必读（132）', '装帧精美（109）', '引人入胜（83）', '中国原创（72）', '情节曲折（70）', '温情感人（59）']"
17,三体：全三册 刘慈欣代表作，亚洲“雨果奖”获奖作品！,['刘慈欣'],None,http://img3m4.ddimg.cn/32/35/23579654-1_w_6.jpg,2010年11月 ,重庆出版社,42.70,93.00,4.6,小说,科幻小说,32开,胶版纸,平装-胶订,是,23579654,None,2296218,"['经典必读（8685）', '引人入胜（7004）', '装帧精美（6967）', '情节曲折（5960）', '温情感人（3900）']"
18,病隙碎笔 2021纪念版（史铁生充满灵性光辉的生命笔记，启迪无数读者的长篇哲思散文经典）,"['史铁生 ', ',博集天卷 出品']",None,http://img3m3.ddimg.cn/26/23/29325113-1_w_6.jpg,2021年11月 ,湖南文艺出版社,22.00,48.00,4.59,文学,中国现当代随笔,32开,胶版纸,平装-胶订,否,9787540483432,"《病隙碎笔》（纪念版2021）
▲《病隙碎笔》荣获第三届鲁迅文学奖，《病隙碎笔》(之六)荣获首届老舍文学奖，首届华语文学传媒大奖年度杰出成就奖作家作品。
▲光影纪念，典藏之选：内文特别附录史铁生先生亲摄照片，诠释信仰与爱，精美四色印刷，用纸考究。
▲史铁生夫人陈希米亲自审定，精细校订郑重出版。
▲史铁生充满灵性光辉的生命笔记。读史铁生，不可不读《病隙碎笔》，这是史铁生的一部充满了深刻生命体验的人生笔记，也是深受读者喜爱的当代哲思散文经典。读史铁生，如读我们自己，走失的心会安定下来；在深刻的困境中，重新寻获信心与爱。
▲当代文学大家史铁生的长篇哲思散文《病隙碎笔》，是他从身患尿毒症、接受透析开始，以四年时间写成，被誉为“二〇〇二年度中国文学为重要的收获”（首届华语文学传媒大奖授奖词），是“在深刻的困境中，对神性和人生终极意义所做的一次艰苦卓绝而又辉煌壮丽的追问与眺望”。
▲首届华语文学传媒大奖年度杰出成就奖得主史铁生授奖词：史铁生是当代中国令人敬佩的作家之一，他的写作与他的生命完全同构在了一起，用残缺的身体，说出了为健全而丰满的思想。他体验到的是生命的苦难，表达出的却是存在的明朗和欢乐，他睿智的言辞，照亮的反而是我们日益幽暗的心。他的《病隙碎笔》作为二〇〇二年度中国文学为重要的收获，一如既往地思考着生与死、残缺与爱情、苦难与信仰、写作与艺术等重大问题，并解答了“我”如何在场、如何活出意义来这些普遍性的精神难题。
▲史铁生作为“纯粹的写作者”，“其想象力和思辨力代表了我们当代文学所能达到的高度”；“他用自己的苦难提升了大家对生命的认识，而我们没有任何成本地享受了他所达到的精神高度”。
 ",302461,"['经典必读（4）', '装帧精美（1）']"
19,瓦尔登湖（经典新读 中央编译出版社）,"['（美）梭罗 ', '，王光林 译 万亭文化 出品']",，王光林 ,http://img3m3.ddimg.cn/51/18/26916963-1_w_13.jpg,2019年04月 ,中央编译出版社,16.00,26.80,5.98,小说,世界名著,大32开,胶版纸,平装-胶订,否,9787511727015,"世界三大自然随笔，与《圣经》等一同被美国国会图书馆评为“塑造读者的25本书”。 与大自然水乳交融，在田园生活中感知自然、重塑自我的奇异历程。
  新思想
“给生活做减法，给思想做加法”，河南大学副教授李安光深度解读，让你全新理解《瓦尔登湖》。
  新设计
国际插画大师阿纳斯塔西娅·斯蒂夫兰克绘制封面。
  经典全译本
王光林，上海对外经贸大学教授，英语语言文学博士。译作流畅传神，文辞典雅，力求原著神韵。
  全新品质
国际大师插图，融合文学性和艺术性的插图作品，图文并茂、版式疏朗、用纸考究、装帧精美，全新品质，可供珍藏的精致版本。
  权威出版社
全国百佳出版社、中央级专业翻译出版社权威打造。
  本套世界文学名著，选用名家的全译本，并配有精美的国际大师插图，在内容和形式上，将营造极佳的阅读体验。这在国内的名著出版工作中，是非常难得的。
国际翻译界*奖项——“北极光”杰出文学翻译奖得主 许渊冲
 ",198457,"['经典必读（35）', '装帧精美（20）', '引人入胜（17）', '情节曲折（16）', '温情感人（16）']"
20,经典常谈朱自清（八年级下《语文》推荐阅读丛书） 人民文学出版社,['朱自清'],None,http://img3m4.ddimg.cn/80/26/29449214-1_w_1689317257.jpg,2022年08月 ,人民文学出版社,10.00,20.00,5,中小学用书,初中阅读,16开,胶版纸,平装-胶订,否,9787020172368,"本书收入“语文阅读推荐图书”，是专为中小学生朋友们课内外阅读准备的，版本完善，校勘精良。本书以文光书店1946年初刊本为底本，为限度保留作品原貌和时代特色，文中用词、用字及引文、注释等格式，未按现行出版规范强行统一。另，本书写于20世纪上半叶，近七八十年来，学术界在很多领域取得的新进展，为作者当时所不及见。为保证相关知识的准确性，个别地方采用“编者按”的方式做了补充说明。不当之处，敬请读者批评。
 ",157092,"['对孩子有帮助（9）', '实用（3）', '内容全面（2）', '内容详细（2）', '同步辅导（2）', '孩子喜欢（1）']"
21,经典常谈 朱自清著八年级下册语文教材名著导读推荐阅读书目 适合学生自主阅读的课外阅读读本 一部讲述中国传统经典文化的著作,['朱自清'],None,http://img3m2.ddimg.cn/96/6/29504472-1_w_20.jpg,2023年01月 ,南方出版社,10.80,26.80,4.03,中小学用书,初中阅读,16开,胶版纸,平装-胶订,否,9787550180581,"朱自清《经典常谈》列入语文八年级下册推荐阅读
他是一部讲述国学经典文化的著作，系统地介绍了中国古代文学的发展与历史脉络，多年来广为流传，成为普及中国传统文化的启蒙经典。精美版式，四色彩插。
优质纸环保印刷，字大清晰不累眼。
初中语文教材配套使用。
权威底本，批注精析。
增设“走近名著”“阅读建议”“阅读检测与评价”“资料链接”等栏目，帮助学生科学高效阅读。
 ",67079,['对孩子有帮助（1）']
22,华杉讲透孙子兵法（《狂飙》高启强的人生之书！这回终于读懂孙子兵法！通篇大白话，一看就懂）,['华杉；读客文化 出品'],None,http://img3m2.ddimg.cn/86/8/29368832-1_w_4.jpg,2015年06月 ,江苏文艺出版社,48.10,69.80,6.9,政治/军事,军事,16开,纯质纸,精装,否,9787539984094,"◆这回终于读懂《孙子兵法》！
◆通俗通透解读经典战例，逐字逐句讲透兵法原意！
◆本次重印对内文进行了全新审校，修订谬误和不规范说法500多处。
◆通过155个经典战例，将《孙子兵法》的原意剖析得详尽透彻。
◆援引传世注家曹操、杜牧等11人的注解，从不同角度还原兵法原意。
◆兵法首先不是战法，而是不战之法；不是战胜之法，而是不败之法。
◆学习兵法的目的不是如何获取胜利，而在于确保一生不败。
◆翻开本书，这回终于读懂《孙子兵法》！
 ",198445,"['解读透彻（433）', '内涵丰富（395）', '内容扎实（316）', '深度解读（251）', '公务员学习必备（61）', '党员必备（60）']"
