排名, 书名, 作者, 翻译者, 封面, 出版社时间, 出版社, 现价, 定价,折扣, 大类型, 子类型, 开本, 纸张, 包装, 是否套装,ISBN , 编辑推荐 ,评论数量 , 评论标签
11,漫长的旅途（当当尊享戳章寄语印签版，卢思浩继《你也走了很远的路吧》之后，暌违六年，短篇小说集力作）,"['卢思浩 ', ',博集天卷 出品']",None,http://img3m3.ddimg.cn/35/32/29607173-1_w_1695204965.jpg,2023年08月 ,湖南文艺出版社,24.90,49.80,5,小说,中国当代小说,32开,胶版纸,平装-胶订,否,9787572613043,"1.青年作家卢思浩继《你也走了很远的路吧》之后，暌违六年，短篇小说集力作。
2.我们每个人，都是别人的最后一根稻草。下雨的时候，倘若尚有余力，就给身边的人，轻轻递一把伞。有些人的相遇，就是为了让你再鼓起力气往前走一走的。
3.人生这条漫长的旅途中，本就有无数的路口。
路过我们生命的每个人，过去发生的每一件事，都会成为旅途中的纪念品。那些善意和温柔并没有消失，它们最后会绕一个圈，重新回到你身上。
4.这本书献给每一个遇到过的人，写给每一个在向前走的人。愿每个人都找到自己的目标和归宿。
这本书诞生于后疫情时代，既有对社会现象的关注，也有对每一个小我的关注。讲述了普通人的爱恨与离别，痛苦与挣扎，讲述了普通人的迷茫与自我救赎，给予每个人一点点再去和生活战斗的勇气。
5.内外双封，精美手绘彩插，随书附赠卢思浩致读者信 定制信封（信封限量，售完为止） 海报 明信片 “漫长旅途”守护卡 金句卡。
 ",94589,[]
12,太白金星有点烦（马伯庸历史短小说“见微”系列口碑新作）,"['马伯庸 ', ',博集天卷 出品']",None,http://img3m7.ddimg.cn/34/28/29576977-1_w_5.jpg,2023年06月 ,湖南文艺出版社,29.00,45.00,6.45,小说,中国当代小说,32开,胶版纸,平装-胶订,否,9787572610912,"这是每一个成年人应该重读的西游故事。
太白金星李长庚近有点烦。天庭和西天联合推出了“西天取经”的重大项目，他受命策划九九八十一难，确保项目无虞。老神仙本以为一切尽在掌控中，谁知天大的麻烦才刚刚开始。
项目过程中，如何报销活动费用？如何写工作汇报？如何平衡不同上级的诉求？如何应对突发状况？如何解决人事纠纷？一系列问题在不改变经典著作《西游记》结局的基础上展开了丰富有趣的职场生态，即便李长庚锦囊无数，也不免常常陷入焦虑。
都说神仙要“超脱因果，太上忘情”，都说不要在职场里动感情，太白金星却说：“很多人间执念我们无法理解，但不代表那些痛苦就不存在。”即使得了“仙”“佛”之号，依旧抛不下一个人字，有人，就有抛不下的牵挂、因果与苦乐得失。
打碎无意义的追逐，才是真的得道。
延续《长安的荔枝》小开本双封设计，随书附10张著名画家施晓颉所绘创意插图。
1.马伯庸备受期待的西游新小说，用现代视角另类演绎西游故事，看神仙们在职场斗智斗勇。
2.网络试读好评不断，豆瓣、微博、小红书等渠道已有大量读者自发推荐。
3.“很多人间执念我们无法理解，但不代表就不存在。”这是每一个成年人应该重看的西游故事。
4.延续马伯庸一贯以异世写此世的笔调，在讽刺戏谑与微言大义中读懂普通人的牵挂、因果与苦乐得失。
5.延续《长安的荔枝》小开本双封设计，随书附10张著名画家施晓颉所绘创意插图。
 ",101624,"['引人入胜（4）', '经典必读（4）', '情节曲折（3）', '温情感人（3）', '装帧精美（3）', '中国原创（2）']"
13,张皓宸新书：抬头看二十九次月亮（全彩手绘寄语印签本，写给每一个在等待月圆的你）,"['张皓宸 ', ',博集天卷 出品']",None,http://img3m2.ddimg.cn/23/9/29625872-1_w_1695086852.jpg,2023年09月 ,湖南文艺出版社,33.00,49.80,6.63,文学,中国现当代随笔,32开,胶版纸,平装-胶订,否,29625872,"1.张皓宸散文随笔集，时隔两年全新力作。
2.我们不只要歌颂满月，也要正视每一次残缺，看二十九次月亮的过程，也是我们正视自己脆弱和不完美的过程。
3.我们经过长夜，只要抬头，月亮都还在。你也终会等来一次月圆。这本书献给每一个在等待月圆的你。
4.张皓宸的人间真实，带你领略生活冷暖，然后阳光、洒脱、自洽。
对每个人来说，或许最糟的时期已经熬过，但黑夜过后的每一个黎明，我还想陪你一起看日出，每个黄昏后的夜晚，还想陪你一起看很久的月亮。
4.内外双封，随书附赠封面同款海报*1 明信片*3 圆缺书签*2 插画卡*1（3款随机1款）。
 ",17557,[]
14,如果历史是一群喵13·大明皇朝篇,['肥志编绘，漫友文化出品'],None,http://img3m4.ddimg.cn/22/1/29638444-1_w_1700460001.jpg,2023年11月 ,广东旅游出版社,32.00,59.80,5.36,动漫/幽默,大陆漫画,16开,胶版纸,线装,否,9787557031589,"★这群喵带着它们的历史大剧回来了！引发现象级的读史效应，拥有全网火爆人气的《如果历史是一群喵》系列迎来第十三卷“大明皇朝篇”！诞生于轰轰烈烈的起义后，明朝该如何延续自己的统治，第十三卷将带你一口气读完明朝前半段的风云变幻！
★为什么大家都爱聊明朝？因为这个朝代的皇帝都个性十足！从和尚到皇帝的明太祖、兵败被俘又能成功翻身的明英宗、沉迷修仙而无心朝政的明世宗……“大明皇朝篇”将通过皇帝们的曲折人生，演绎大明朝波澜壮阔的历史。
★力求严谨有趣，言必有据！本卷以《明史》《明实录》《明史纪事本末》等大量史籍和文献作为参考，对明朝纷繁复杂的历史进行细致梳理，多角度呈现当中皇帝、文臣、宦官的权力博弈。每个篇章还附有相关的延伸阅读，让你不错过每一桩大事件的幕后趣闻。
★特别设计精美烫金外封，画面寓意切题，重现大明朝的繁华盛景。封面压纹外观典雅，全书质感十足，搭配仿古书的裸脊装帧，通过每一处细节带你“置身”千年前的古代中国。
★同名动画火热放送中，在B站累计突破5亿次播放，更登陆“学习强国”学习平台，帮你利用碎片化时间，每天几分钟就能读懂中国历史。
 ",93091,['画工精美（1）']
15,允许一切发生：过不紧绷松弛的人生（董宇辉、莫言、演员吴越、海灵格倡导的生活方式。给当下年轻人的治愈成长哲思书）,['李梦霁'],None,http://img3m1.ddimg.cn/67/4/29560081-1_w_1704680377.jpg,2023年04月 ,古吴轩出版社,26.40,52.80,5,成功/励志,人生哲学,32开,胶版纸,平装-胶订,否,9787554617922,"★心理治疗师海灵格、作家莫言、演员吴越倡导的生活方式——允许一切发生，掀起年轻人“不紧绷”“松弛”的生活理念
★抖音、微博、小红书、公众号等全网社交平台热议话题“允许一切发生”
★百万畅销书作家李尚龙、老杨的猫头鹰、慕容素衣，倾情推荐《允许一切发生》
★内外双封设计，人气插画师Paco_Yao亲自为本书绘制封面插画，展示人间百态，每个人都在以自己的方式生活，过松弛的人生
★书中配有四色精美艺术插画，内文双色印刷，获得视觉与美的享受
★“允许一切发生”是一种积极的生活态度，过不紧绷的松弛人生
真正的强大不是对抗，而是允许一切发生。允许自己偶尔的失控、崩溃、脆弱；允许给自己一些时间调整、放空、松弛；允许一切，如其所是……
★允许一切发生，你的人生将变成广阔而自由的旷野
接受突如其来的无力感，接受自己的不完美；允许自己偶尔做个“废人”；做任何事尽力就好，允许所有的事与愿违……当你允许后，会变成一个柔软放松舒展的人。
★10万册畅销书《一生欠安》作者李梦霁写给当下年轻人的治愈成长哲思书
书中坦陈所有的脆弱、纠结、不完满——年少成名的红利与辛酸；面对爱情的摇摆和错付；原生家庭的对峙和羁绊；职业生涯的重创与重生……有偏执，有迷惘，和书页前的每个你一样。本书带给人们持续向前的力量。
 ",81183,[]
16,在细雨中呼喊（余华长篇！当我们凶狠地对待这个世界时，这个世界突然变得温文尔雅了。2023新版）,"['余华 ', ' ，新经典 出品']",None,http://img3m8.ddimg.cn/22/9/29589538-1_w_1688113844.jpg,2023年06月 ,北京十月文艺出版社,40.70,59.00,6.9,小说,中国当代小说,32开,轻型纸,精装,否,9787530222454,"- “我们并不是生活在土地上，事实上我们生活在时间里。
  时间将我们推移向前或者向后，并且改变着我们的模样。” 

-获法国文学和艺术骑士勋章

- 写《活着》之前的余华，与你想象中的十分不同！
  余华长篇小说，令人目眩神迷的蒙太奇式叙事，如细雨般绵密的心理描写，将使你看到一个不同于《活着》的余华！

- 李健、仁科的挚爱，无数读者私心蕞爱的余华作品！
  某瓣评分8.8，读者评论直呼“厉害”“才华横溢”“深刻”“牛X”！
  其实余华所有的小说都应该看，但蕞好的是那本《在细雨中呼喊》。——李健
  我很喜欢《在细雨中呼喊》，余华提供了一种写作方式，……好像梦境一样，我沉进去，一层一层，好像在做梦一样。隔了十几年没看，其实细节我已经忘记了，但是那个感觉还在。——五条人乐队
仁科
  - 一部少年心灵成长史，写尽成长过程中的彷徨苦涩与无所适从
  每一个“野蛮生长”的孩子都经历过的隐秘的痛苦与渴望，都被细细描摹：

  被家人忽视的孤独
  难以融入同龄群体的焦虑
  对成人世界的不理解
  对青春期欲望的困惑、羞耻与恐惧
  ……
    这虽然不是一部自传，里面却是云集了我童年和少年时期的感受和理解，当然这样的感受和理解是以记忆的方式得到了重温。…… 我在记忆深处唤起了很多幸福的感受，也唤醒了很多辛酸的感受。
——余华

- 超多戳心金句，在各大社交平台广为流传
  ¶  当我们凶狠地对待这个世界时，这个世界突然变得温文尔雅了。
¶  我不再装模作样地拥有很多朋友，而是回到了孤单之中，以真正的我开始了独自的生活。
¶  再也没有比孤独的无依无靠的呼喊声更让人战栗了，在雨中空旷的黑夜里。
¶  回首往事或者怀念故乡，其实只是在现实里不知所措以后的故作镇静，即便有某种感情伴随着出现，也不过是装饰而已。
¶  我们并不是生活在土地上，事实上我们生活在时间里。田野、街道、河流、房屋是我们置身时间之中的伙伴。时间将我们推移向前或者向后，并且改变着我们的模样。
¶  我的弟弟不小心走出了时间。他一旦脱离时间便固定下来，我们则在时间的推移下继续前行。
¶  你凭什么要我接受已经逃离了的现实。

- QUAN新装帧，重磅上市
新版封面作品来自中国当代艺术家张晓刚蕞新作品。画家通过纸上油画和纸张拼贴的方式，创造了一个各种意象与情感相互叠加的回忆空间。这种对时间与记忆的处理方式，与《在细雨中呼喊》的风格十分契合。
我的写作就像是不断地拿起电话，然后不断地拨出一个个没有顺序的日期，去倾听电话另一端往事的发言。
——余华
    ",60648,[]
17,河边的错误 (最新版)   余华先锋代表作  朱一龙主演戛纳入围电影同名小说,['余华'],None,http://img3m8.ddimg.cn/47/1/29587088-1_w_1688552545.jpg,2023年07月 ,时代文艺出版社,32.80,49.80,6.59,小说,中国当代小说,32开,胶版纸,精装,否,9787538772166,"看完本书，你才知道余华不止有《活着》、《兄弟》和《许三观卖血记》！
本书收录余华极具代表性的四部中篇小说。
这里面不仅有致为阴郁、冷酷的血腥场面，更重要的是，余华让我们看到，人是如何被暴力挟持着往前走，并成为暴力的制造者和牺牲者。
这是从噩梦出发抵达梦魇的叙述，暴力和血腥在字里行间涌动。
余华用简单、细碎的语句，用极其迷恋的重复、时间、长度，让他的小说叙事，既宏大，又充满细节，既简单，又有朦朦胧胧的粘稠感，像面临死亡和血液一样，汩汩地流淌着。
死亡不是失去生命，而是走出了时间！
  ",82625,['中国原创（1）']
18,厌女（增订本）（上野千鹤子经典代表作！女性主义者就是意识到厌女症而决意与之斗争的人。千万读者的女性主义启蒙书。）读客,['[日]上野千鹤子；读客文化 出品'],None,http://img3m7.ddimg.cn/37/18/29558467-1_w_1697799492.jpg,2023年04月 ,光启书局,33.00,66.00,5,社会科学,社会学,32开,胶版纸,平装,否,9787545219753,"◆全新增订！
◆新版收录“性骚扰”“别扭女子”两章，全新增订作者序及后记。
◆女性主义者就是意识到厌女症而决意与之斗争的人。
◆著名女性主义社会学家、千万读者的女性主义启蒙导师上野千鹤子经典代表作
◆“很遗憾，目前我们还很难想象没有厌女症的社会。”——上野千鹤子
◆请你一起见证“厌女研究”燃遍东亚！
◆每意识到一次厌女症，都是一次觉醒。
◆翻开本书，一起改变厌女而不自知的社会。
  ",130814,"['可读性强（1）', '内容扎实（1）', '经典巨作（1）']"
19,【亲签本】抬头看二十九次月亮张皓宸新书散文随笔集 写给每一个在等待月圆的你 【飞机盒+赠书签+海报+插画卡+明信片】,"['张皓宸 ', ',博集天卷 出品']",None,http://img3m7.ddimg.cn/1/33/29621197-1_w_1695016526.jpg,2023年10月 ,湖南文艺出版社,33.00,49.80,6.63,文学,中国现当代随笔,32开,胶版纸,平装-胶订,否,9787572613722,"1.张皓宸散文随笔集，时隔两年全新力作。
2.我们不只要歌颂满月，也要正视每一次残缺，看二十九次月亮的过程，也是我们正视自己脆弱和不完美的过程。
3.我们经过长夜，只要抬头，月亮都还在。你也终会等来一次月圆。这本书献给每一个在等待月圆的你。
4.张皓宸的人间真实，带你领略生活冷暖，然后阳光、洒脱、自洽。
对每个人来说，或许最糟的时期已经熬过，但黑夜过后的每一个黎明，我还想陪你一起看日出，每个黄昏后的夜晚，还想陪你一起看很久的月亮。
4.内外双封，随书附赠封面同款海报*1 明信片*3 圆缺书签*2 插画卡*1（3款随机1款）。
 ",68606,[]
20,人生海海（麦家经典代表作，莫言、罗翔盛赞，入选《人民日报》书单，发行量超300万，创文学新奇迹）,"['麦家 ', ' ， 新经典 出品']",None,http://img3m9.ddimg.cn/76/13/29607709-1_w_1697100722.jpg,2023年08月 ,北京十月文艺出版社,34.50,69.00,5,小说,中国当代小说,32开,特种纸,精装,否,9787530223192,"★★★ 麦家经典代表作，崭新修订。打磨5年，于常人不敢落笔之处，解密人性的荒唐与磊落
★人生海海，潮落之后是潮起。你说那是消磨、笑柄、罪过，但那就是我的英雄主义。

1. 麦家经典代表作，获誉无数！
--获第十八届华语文学传媒大奖 · 年度杰出作家奖、第四届施耐庵文学奖、豆瓣2019年度图书 · 中国文学（小说类）第·一名
--入选《人民日报》2020新年书单、《中国教育报》2019年度“教师喜爱的100本书”、中国教育新闻网2019年度“影响教师的100本书”
--上市四年，发行量超300万册！
--开卷·2019年度虚构新书榜TOP·1、当当·2019年度新书销量TOP·1、2020年中文图书海外图书馆收藏量TOP·1
--【莫言】“小说的迷人之处就在于它能把不存在的人物写得仿佛是我们的朋友，《人生海海》中的上校就是这样。”
--【苏童】“从某种意义上说，这个上校，是我们共同的父辈。这部小说的音色、旋律让我想到大提琴，如一首给父亲的大提琴奏鸣曲。”
--董卿、王家卫、范丞丞、宋亚轩……都在读！

2. 挑战常人不敢落笔之处，解密人性的高尚与荒唐。
--《人生海海》讲述了一个人在时代中穿行缠斗的一生，奇拔的故事里藏着让人叹息的人生况味，既有日常滋生的残酷，也有时间带来的仁慈。
--主角魅力出彩，群像鲜活生动！
· 郭冰茹（中山大学中文系教授）评《人生海海》：“英雄也好，凡人也罢，每个人的内心都是一部密码，解或不解，都是传奇。”
--金句频出，值得反复品读！
· “生活不是你活过的样子，而是你记住的样子。”
显示全部信息",48841,"['经典必读（2）', '中国原创（1）', '引人入胜（1）']"
21,经典常谈 朱自清著八年级下册语文教材名著导读推荐阅读书目 适合学生自主阅读的课外阅读读本 一部讲述中国传统经典文化的著作,['朱自清'],None,http://img3m2.ddimg.cn/96/6/29504472-1_w_20.jpg,2023年01月 ,南方出版社,10.80,26.80,4.03,中小学用书,初中阅读,16开,胶版纸,平装-胶订,否,9787550180581,"朱自清《经典常谈》列入语文八年级下册推荐阅读
他是一部讲述国学经典文化的著作，系统地介绍了中国古代文学的发展与历史脉络，多年来广为流传，成为普及中国传统文化的启蒙经典。精美版式，四色彩插。
优质纸环保印刷，字大清晰不累眼。
初中语文教材配套使用。
权威底本，批注精析。
增设“走近名著”“阅读建议”“阅读检测与评价”“资料链接”等栏目，帮助学生科学高效阅读。
 ",70037,['对孩子有帮助（1）']
