排名, 书名, 作者, 翻译者, 封面, 出版社时间, 出版社, 现价, 定价,折扣, 大类型, 子类型, 开本, 纸张, 包装, 是否套装,ISBN , 编辑推荐 ,评论数量 , 评论标签
11,活着（精装版，余华代表作，易烊千玺推荐阅读版本）,"['余华 ', '，新经典 出品']",None,http://img3m9.ddimg.cn/93/8/25092039-1_w_4.jpg,2017年06月 ,北京十月文艺出版社,23.30,35.00,6.66,小说,社会小说,32开,纯质纸,精装,否,9787530215593,"定本·25周年特别修订
《活着》讲述了人如何去承受巨大的苦难；讲述了眼泪的宽广和丰富；讲述了绝望的不存在；讲述了人是为了活着本身而活着的，而不是为了活着之外的任何事物而活着。本书获得：意大利格林扎纳·卡佛文学奖台湾“中国时报”十大好书奖《亚洲周刊》二十世纪中文小说一百强同名电影获戛纳国际电影节评审团大奖
 ",583613,"['经典必读（4304）', '装帧精美（4139）', '温情感人（2825）', '情节曲折（2458）', '引人入胜（2334）']"
12,三体：全三册 刘慈欣代表作，亚洲“雨果奖”获奖作品！,['刘慈欣'],None,http://img3m4.ddimg.cn/32/35/23579654-1_w_6.jpg,2010年11月 ,重庆出版社,42.70,93.00,4.6,小说,科幻小说,32开,胶版纸,平装-胶订,是,23579654,None,2294600,"['经典必读（8685）', '引人入胜（7004）', '装帧精美（6967）', '情节曲折（5960）', '温情感人（3900）']"
13,吹牛大王历险记（德国原版精美插图本，充满欢乐的百年童话，未删节全译，详细注释本）,"['〔德〕埃·拉斯伯〔德〕戈·毕尔格', '， 邵灵侠译']",， 邵灵侠,http://img3m0.ddimg.cn/10/35/25190560-1_w_15.jpg,2017年12月 ,浙江工商大学出版社,8.70,19.00,4.58,中小学用书,小学阅读,32开,胶版纸,平装-胶订,否,9787517823964,"  ◎《吹牛大王历险记》 成为经典儿童文学的秘密 
它是童年不可缺少的色彩斑斓的梦，是几代读者的“童年挚爱”和“童年弥足珍贵的回忆”。豆瓣网友感慨，书中天马行空的想象“让孩童时期的我拥有了宽广奇妙的幻想世界”。
  ◎与孩子心灵相通
本书由浙大德语系邵灵侠女士翻译。富有童心童趣的译文，轻快活泼，充满可爱幽默的想象。同时，女翻译家的细腻，也使书中的文字优美温暖，仿佛一位母亲在为她心爱的孩子讲故事。
  ◎详细注释，扫除阅读障碍，带你与敏豪森男爵一同轻松环游世界。 
地理名词：“我随舅舅去锡兰岛做一次海上旅行。”——锡兰岛，印度南面一个较大的岛屿，今斯里兰卡。
幽默笑料：“莎士比亚从此获得了自由，女王也不再对他纠缠不休了。”——相传，莎士比亚是伊丽莎白女王喜爱的作家。
难解词汇：“通条射山鹑”——通条，用来清理枪膛的细杆。
历史名人：“大家可以在布丰的著作里看到有关该故事的插图。”——布丰，法国博物学家、作家。
  ◎图文并茂，趣味盎然 
28幅原版插图，德文直译，呈现原汁原味的德国童话。
 ",199634,"['孩子喜欢（408）', '对孩子有帮助（342）', '实用（252）', '图文并茂（250）', '内容详细（189）', '内容全面（173）', '同步辅导（138）']"
14,小王子（原版精美插图，傅雷翻译出版奖得主郑克鲁法文直译。揭秘作者传奇人生，展示与《小王子》有关的钱币、纪念章、邮票等）,['(法) 圣埃克苏佩里、郑克鲁译'],None,http://img3m6.ddimg.cn/34/34/25289386-1_w_25.jpg,2018年07月 ,浙江工商大学出版社,12.00,26.00,4.62,中小学用书,小学阅读,32开,轻型纸,平装-胶订,否,9787517827122,"纯净而深刻、唯美而忧伤的爱之隐喻，
既献给孩子，也献给大人的哲理童话。
这是一部奇迹般的作品。
《小王子》是一部童话，但不是普通意义上的童话。它充满了哲理，但却没有任何说教，一切都蕴含在这个动人的故事里，藏在小王子的话语中、藏在星星中、沙漠中、玫瑰中。
本版本邀请傅雷翻译出版奖得主、翻译家郑克鲁由原作法语直译，语言唯美生动，还原《小王子》的魅力，带给读者触动人心的感受。
小王子说：“我们用心才看得见。本质的东西光用眼睛是看不见的。”
让我们用心去读这本书，跟随小王子一起，寻找生活真正的美好。
 
其他儿童文学经典作品：      
鲁滨孙漂流记 严文井童话 格林童话精选 秘密花园
绿野仙踪 柳林风声 克雷洛夫寓言 西顿动物记
神笔马良 爱丽丝漫游奇境记 汤姆·索亚历险记 老人与海
伊索寓言 王尔德童话 列那狐的故事 朗格彩色童话选
格林童话选 安徒生童话选 小王子 小猫钓鱼
木偶奇遇记 爱丽丝漫游奇境 彼得·潘 绿野仙踪
童年 秘密花园 绿山墙的安妮 吉姆
海蒂 爱的教育
野葡萄 呼啸山庄 侦探与小偷 小闹钟找朋友
爱的教育 爱丽丝漫游奇境 宝葫芦的秘密 稻草人
大林和小林 水孩子 尼尔斯骑鹅旅行记 白鹅赶路
小鹿斑比 绿山墙的安妮 汤姆叔叔的小屋 汤姆·索亚历险记
森林报·春 森林报·夏 森林报·秋 森林报·冬
小王子 小公主 小灵通漫游未来 蟋蟀
     ",268480,"['孩子喜欢（495）', '对孩子有帮助（482）', '图文并茂（416）', '实用（395）', '内容详细（307）', '内容全面（304）', '同步辅导（191）']"
15,天堂旅行团（继《全世界》《云边》之后，张嘉佳新书2021全新长篇力作）,"['张嘉佳 ', ',博集天卷 出品']",None,http://img3m1.ddimg.cn/60/31/29288121-1_w_46977.jpg,2021年08月 ,湖南文艺出版社,34.50,48.00,7.19,小说,中国当代小说,32开,胶版纸,平装-胶订,否,9787572602825,None,178730,"['温情感人（222）', '装帧精美（219）', '引人入胜（159）', '经典必读（120）', '情节曲折（105）', '中国原创（87）']"
16,被讨厌的勇气：“自我启发之父”阿德勒的哲学课 岸见一郎,"['岸見一郎, 古賀史健']",None,http://img3m2.ddimg.cn/33/26/28518072-1_w_9.jpg,2020年03月 ,机械工业出版社,27.50,55.00,5,成功/励志,心灵与修养,16开,胶版纸,平装-胶订,否,9787111495482,"「被讨厌的勇气」并不是要去吸引被讨厌的负向能量，而是，如果这是我生命想绽放出美的光彩，那么，即使有被讨厌的可能，我都要用自己的双手双脚往那里走去。」
「因为拥有了被讨厌的勇气，于是有了真正幸福的可能。」

你是否常常对繁琐的生活感到乏味？
你是否时时为复杂的人际关系感到疲惫？
你是否认为人生的意义越来越模糊难见？
我们如何能够在繁杂的日常琐碎和复杂的人际关系中用自己的双手去获得真正的幸福？
这一切的答案尽在这本《被讨厌的勇气》中！

★日本亚马逊2014年度销售冠军，连续300天雄踞销售榜首！
★蔡康永、张德芬 陈文茜、曾宝仪、勇气推荐！
★张沛超、胡慎之、动机在杭州 作序推荐！
★阿德勒思想拥有改变人一生的力量。剩下的就只有能否鼓起迈出一步的“勇气” 
 ",1327437,"['受益匪浅（327）', '振奋人心（282）', '文笔流畅（272）', '感染力强（265）', '干货满满（245）', '内容丰富（219）', '实用（217）', '心灵鸡汤（198）']"
17,消失的13级台阶（罗翔推荐！荣获日本推理小说至高荣誉江户川乱步奖！是否值得为一场痛快的复仇，陪葬掉自己的人生？）,"['(日)高野和明 ', '；读客文化 出品']",None,http://img3m3.ddimg.cn/3/5/28542693-1_w_1697018684.jpg,2020年04月 ,上海文艺出版社,21.00,42.00,5,小说,侦探/悬疑/推理小说,32开,胶版纸,平装-胶订,否,9787532175512,"◆是否值得为一场痛快淋漓的复仇，陪葬掉自己的人生？
◆荣获日本推理小说至高荣誉江户川乱步奖！
◆日本著名推理小说家宫部美雪好评盛赞，曾为本书写解说。
◆作者高野和明曾获日本推理作家协会奖，作品入围各大榜单。
◆本书荣获周刊文春“推理小说BEST10”第2名。
◆入围“这本推理小说了不起”榜单。
◆推理名家赤川次郎、宫部美雪、逢坂刚、北方谦三、北村熏等人一致高度推荐！
◆曾改拍成电影，反町隆史、山崎努领衔主演！
◆扑朔迷离的案件背后，是一次对死刑制度鞭辟入里的探讨。
◆《消失的13级台阶》将大多数社会派推理小说远远甩在身后，一本当之无愧的江户川乱步奖获奖作品。书中对死刑和司法制度的思考深刻至极，剧情的反转也出乎意料！——读者评论
◆是人都有复仇心。所谓复仇心，就是对失去之人的爱。——摘自本书130页
◆人在正义的名义下审判另一个人的时候，所谓的正义并不存在普遍标准。——摘自本书第77页
 ",377631,"['悬疑推理（539）', '装帧精美（405）', '情节曲折（399）', '剧情烧脑（397）', '经典必读（380）']"
18,走遍中国 图说天下 寻梦之旅,['霍晨昕'],None,http://img3m8.ddimg.cn/34/15/26510848-1_w_1691636310.jpg,2019年02月 ,四川人民出版社,26.30,29.90,8.8,旅游/地图,国内自助旅游指南,16开,轻型纸,平装-胶订,否,9787220109201,"北京、天津，老祖先留下的经典中的经典；中原，有它传承的文明之歌；东北，是一片神奇的黑土地；塞外，既有大漠黄沙，又有全球这一纬度上仅有的江南天堂般的草原；青藏高原，那纯粹的阳光伴着圣洁的歌谣，传承到每个到过、期待过它的人的心间；西南，不仅有梦想中的香格里拉，也有许多赛过江南的珍珠粒粒；海边，自有沙滩、阳光的温暖；而香港、澳门、台湾，让你带着无限的期许与顾盼，一睹那些带着历史的印记却鲜活依然的所在。
 ",610978,"['旅行必备（361）', '装帧精美（350）', '图片精美（316）', '实用（288）', '内容丰富（265）', '内容全面（236）', '携带方便（227）', '受益匪浅（190）', '强烈推荐（186）']"
19,侦探与小偷 （以思辨的哲思方式讲述惊险刺激的侦探故事，让孩子在思考中锻炼辩证思维。手绘精美插图，金钥匙儿童文学大系）,"['叶永烈 ', '，小当当童书馆 出品']",None,http://img3m5.ddimg.cn/85/20/26482585-1_w_19.jpg,2019年01月 ,中译出版社（原中国对外翻译出版公司）,11.20,24.80,4.52,童书,中国儿童文学,32开,轻型纸,平装-胶订,否,9787500158691,"  动物的尾巴能借吗？ 
为什么水稻要搬家？ 
西瓜为什么会感谢狮子？ 
小猫的胡子能刮吗？ 
…… 
  精选60余篇少儿科普作家——叶永烈科学童话短篇， 
看似平淡无奇的生活场景，其实蕴含着无尽的科学奥秘。 
         用小读者感兴趣的语言讲述专业的科学知识，在轻松阅读中打开科学的大门！
其他儿童文学作品：      
诺奖少年版 银火箭少年科幻系列 金钥匙儿童文学大系 森林报 春夏秋冬
熊猫学爬树 小猫钓鱼 白鹅赶路 蟋蟀
小灵通漫游未来 野葡萄 侦探与小偷 小闹钟找朋友
伊索寓言 王尔德童话 列那狐的故事 朗格彩色童话选
格林童话选 安徒生童话选 彼得·潘 柳林风声
木偶奇遇记 爱丽丝漫游奇境 小王子 绿野仙踪
童年 秘密花园 绿山墙的安妮 吉姆
海蒂 爱的教育
        爱的教育 爱丽丝漫游奇境 宝葫芦的秘密 稻草人
大林和小林 水孩子 尼尔斯骑鹅旅行记 严文井童话
小鹿斑比 绿山墙的安妮 汤姆叔叔的小屋 汤姆·索亚历险记
森林报·春 森林报·夏 森林报·秋 森林报·冬
神笔马良 小公主 西顿动物记 克雷洛夫寓言
小王子
   ",237090,"['孩子喜欢（475）', '情节动人（342）', '引人入胜（305）', '可读性强（290）', '获奖作品（253）', '大师作品（205）', '口碑好（194）']"
20,万物由来科学绘本 写给孩子的科普绘本,['项华'],None,http://img3m0.ddimg.cn/62/10/28973600-1_w_1706696515.jpg,2020年08月 ,北京联合出版有限公司,35.70,42.00,8.51,童书,科普/百科,16开,铜版纸,精装,否,9787559642806,"专为孩子打造，趣味性和科学性并存，轻轻松松掌握更多知识。
精选26个主题，涉猎广泛，内容丰富，涵盖动物、植物、科技、美食、发明、天文等，多方面开拓孩子的眼界。
条理清晰，逐步引导孩子培养逻辑思考能力。
全手绘插图，画风精美大气，人物Q萌可爱，轻松抓住孩子眼球。
 ",490139,"['趣味性强（213）', '通俗易懂（203）', '知识点丰富（170）', '可读性强（126）', '内容权威（63）', '获奖作品（59）', '引进版（50）']"
